counterparty_id,date,sanctions_signal,media_signal,transaction_signal,kyc_signal,composite_risk_score,deterioration_pattern
CP-SYN-031,2026-03-21,0.0,0.2039,0.1497,0.2624,0.1203,baseline
CP-SYN-031,2026-03-22,0.0402,0.181,0.1591,0.4554,0.1615,baseline
CP-SYN-031,2026-03-23,0.0178,0.1603,0.1125,0.2424,0.1061,baseline
CP-SYN-031,2026-03-24,0.0596,0.0,0.0822,0.4352,0.1056,baseline
CP-SYN-031,2026-03-25,0.0537,0.2198,0.0507,0.3881,0.1448,baseline
CP-SYN-031,2026-03-26,0.0611,0.1311,0.1252,0.1859,0.1101,baseline
CP-SYN-031,2026-03-27,0.1101,0.2952,0.0466,0.2534,0.1652,baseline
CP-SYN-031,2026-03-28,0.0374,0.1825,0.0186,0.4097,0.1257,baseline
CP-SYN-031,2026-03-29,0.0634,0.2132,0.0839,0.2929,0.1394,baseline
CP-SYN-031,2026-03-30,0.0368,0.4127,0.1005,0.1879,0.1662,baseline
CP-SYN-031,2026-03-31,0.0385,0.2255,0.1235,0.2469,0.1335,baseline
CP-SYN-031,2026-04-01,0.0291,0.2468,0.0784,0.3079,0.1352,baseline
CP-SYN-031,2026-04-02,0.0559,0.1983,0.0612,0.3676,0.1393,baseline
CP-SYN-031,2026-04-03,0.0171,0.1789,0.0747,0.4227,0.1299,baseline
CP-SYN-031,2026-04-04,0.0809,0.162,0.0607,0.2014,0.1152,baseline
CP-SYN-031,2026-04-05,0.0706,0.1317,0.0429,0.1638,0.0943,baseline
CP-SYN-031,2026-04-06,0.0488,0.0994,0.1153,0.2096,0.0989,baseline
CP-SYN-031,2026-04-07,0.0765,0.2358,0.1733,0.1251,0.143,baseline
CP-SYN-031,2026-04-08,0.0814,0.2668,0.126,0.3276,0.1736,baseline
CP-SYN-031,2026-04-09,0.0,0.3253,0.0735,0.3085,0.1423,baseline
CP-SYN-031,2026-04-10,0.0561,0.1685,0.05,0.2313,0.1092,baseline
CP-SYN-031,2026-04-11,0.1095,0.2316,0.1766,0.2555,0.1753,baseline
CP-SYN-031,2026-04-12,0.0778,0.2255,0.1012,0.3222,0.156,baseline
CP-SYN-031,2026-04-13,0.101,0.2322,0.0705,0.1869,0.1406,baseline
CP-SYN-031,2026-04-14,0.0911,0.1507,0.1887,0.5799,0.1988,baseline
CP-SYN-031,2026-04-15,0.0263,0.1674,0.1523,0.1538,0.1059,baseline
CP-SYN-031,2026-04-16,0.0214,0.3261,0.0885,0.2226,0.1411,baseline
CP-SYN-031,2026-04-17,0.011,0.3027,0.08,0.3181,0.1438,baseline
CP-SYN-031,2026-04-18,0.0058,0.3245,0.1158,0.2902,0.1502,baseline
CP-SYN-031,2026-04-19,0.0339,0.2378,0.2139,0.2986,0.1606,baseline
CP-SYN-031,2026-04-20,0.0635,0.1699,0.149,0.2549,0.1359,baseline
CP-SYN-031,2026-04-21,0.073,0.1954,0.0108,0.3921,0.139,baseline
CP-SYN-031,2026-04-22,0.0495,0.1586,0.0348,0.3835,0.1239,baseline
CP-SYN-031,2026-04-23,0.0231,0.2595,0.0589,0.1953,0.1152,baseline
CP-SYN-031,2026-04-24,0.0452,0.2739,0.1012,0.063,0.1162,baseline
CP-SYN-031,2026-04-25,0.051,0.1333,0.1033,0.1467,0.0964,baseline
CP-SYN-031,2026-04-26,0.0166,0.3075,0.09,0.5956,0.1909,baseline
CP-SYN-031,2026-04-27,0.0228,0.2812,0.0525,0.2804,0.1319,baseline
CP-SYN-031,2026-04-28,0.0516,0.233,0.1692,0.0876,0.1259,baseline
CP-SYN-031,2026-04-29,0.0577,0.1899,0.075,0.234,0.1206,baseline
CP-SYN-031,2026-04-30,0.0502,0.1042,0.0,0.3215,0.0943,baseline
CP-SYN-031,2026-05-01,0.0788,0.2356,0.135,0.3682,0.1726,baseline
CP-SYN-031,2026-05-02,0.0153,0.3395,0.056,0.2611,0.1414,baseline
CP-SYN-031,2026-05-03,0.0621,0.1841,0.096,0.1381,0.1108,baseline
CP-SYN-031,2026-05-04,0.0399,0.141,0.102,0.309,0.118,baseline
CP-SYN-031,2026-05-05,0.0241,0.2984,0.0933,0.4912,0.1766,baseline
CP-SYN-031,2026-05-06,0.0,0.2472,0.1566,0.3455,0.1449,baseline
CP-SYN-031,2026-05-07,0.0537,0.1841,0.1125,0.2301,0.1245,baseline
CP-SYN-031,2026-05-08,0.0009,0.1773,0.214,0.1171,0.1051,baseline
CP-SYN-031,2026-05-09,0.005,0.0456,0.0606,0.3389,0.0763,baseline
CP-SYN-031,2026-05-10,0.0282,0.135,0.1053,0.1913,0.0948,baseline
CP-SYN-031,2026-05-11,0.0034,0.1461,0.0734,0.3057,0.0984,baseline
CP-SYN-031,2026-05-12,0.0431,0.0203,0.0512,0.1934,0.0615,baseline
CP-SYN-031,2026-05-13,0.098,0.2486,0.0838,0.3931,0.1771,baseline
CP-SYN-031,2026-05-14,0.0669,0.2792,0.0684,0.3438,0.1618,baseline
CP-SYN-031,2026-05-15,0.112,0.1786,0.0824,0.2938,0.15,baseline
CP-SYN-032,2025-05-16,0.0262,0.0309,0.0292,0.2798,0.066,baseline
CP-SYN-032,2025-05-17,0.001,0.2604,0.1759,0.2243,0.1343,baseline
CP-SYN-032,2025-05-18,0.0555,0.3342,0.1481,0.3765,0.1919,baseline
CP-SYN-032,2025-05-19,0.0206,0.1781,0.0305,0.356,0.1123,baseline
CP-SYN-032,2025-05-20,0.0859,0.151,0.0833,0.3341,0.1389,baseline
CP-SYN-032,2025-05-21,0.0891,0.1692,0.1187,0.514,0.1788,baseline
CP-SYN-032,2025-05-22,0.0633,0.2549,0.0284,0.316,0.1421,baseline
CP-SYN-032,2025-05-23,0.024,0.1135,0.1256,0.3747,0.1193,baseline
CP-SYN-032,2025-05-24,0.0635,0.3678,0.1065,0.3017,0.1839,baseline
CP-SYN-032,2025-05-25,0.0823,0.3139,0.1465,0.277,0.1822,baseline
CP-SYN-032,2025-05-26,0.0275,0.1487,0.0626,0.4636,0.1302,baseline
CP-SYN-032,2025-05-27,0.0178,0.1663,0.0544,0.3281,0.1088,baseline
CP-SYN-032,2025-05-28,0.0535,0.1786,0.0904,0.2048,0.1148,baseline
CP-SYN-032,2025-05-29,0.0576,0.3112,0.1397,0.3344,0.1789,baseline
CP-SYN-032,2025-05-30,0.0057,0.2778,0.1978,0.4584,0.18,baseline
CP-SYN-032,2025-05-31,0.0712,0.2863,0.1406,0.2845,0.1708,baseline
CP-SYN-032,2025-06-01,0.0387,0.1539,0.0386,0.3054,0.1075,baseline
CP-SYN-032,2025-06-02,0.0887,0.2092,0.0946,0.2433,0.1432,baseline
CP-SYN-032,2025-06-03,0.0435,0.0633,0.0339,0.2796,0.082,baseline
CP-SYN-032,2025-06-04,0.1238,0.2503,0.0091,0.3515,0.1666,baseline
CP-SYN-032,2025-06-05,0.0874,0.1116,0.1547,0.2642,0.1334,baseline
CP-SYN-032,2025-06-06,0.0398,0.1748,0.0914,0.4886,0.1512,baseline
CP-SYN-032,2025-06-07,0.018,0.1451,0.0235,0.3232,0.0967,baseline
CP-SYN-032,2025-06-08,0.0,0.2323,0.1409,0.3639,0.1408,baseline
CP-SYN-032,2025-06-09,0.035,0.1808,0.0829,0.3504,0.1283,baseline
CP-SYN-032,2025-06-10,0.025,0.3701,0.1078,0.3091,0.1705,baseline
CP-SYN-032,2025-06-11,0.0168,0.2646,0.0687,0.2118,0.1184,baseline
CP-SYN-032,2025-06-12,0.0496,0.2044,0.0937,0.2688,0.13,baseline
CP-SYN-032,2025-06-13,0.0341,0.1964,0.0476,0.1888,0.1006,baseline
CP-SYN-032,2025-06-14,0.0103,0.2788,0.106,0.3057,0.1409,baseline
CP-SYN-032,2025-06-15,0.0805,0.2544,0.0802,0.3634,0.1664,baseline
CP-SYN-032,2025-06-16,0.0467,0.2026,0.1094,0.3078,0.1374,baseline
CP-SYN-032,2025-06-17,0.0671,0.2018,0.151,0.4241,0.1711,baseline
CP-SYN-032,2025-06-18,0.0646,0.2702,0.1483,0.1209,0.1412,baseline
CP-SYN-032,2025-06-19,0.0582,0.1919,0.1682,0.3936,0.1639,baseline
CP-SYN-032,2025-06-20,0.1064,0.3445,0.1983,0.4027,0.2287,baseline
CP-SYN-032,2025-06-21,0.0392,0.1914,0.0761,0.3456,0.1306,baseline
CP-SYN-032,2025-06-22,0.0453,0.3058,0.149,0.3032,0.1699,baseline
CP-SYN-032,2025-06-23,0.0096,0.2254,0.1782,0.1879,0.124,baseline
CP-SYN-032,2025-06-24,0.1317,0.2555,0.0916,0.3836,0.1924,baseline
CP-SYN-032,2025-06-25,0.0971,0.2707,0.1089,0.1962,0.1578,baseline
CP-SYN-032,2025-06-26,0.0697,0.1122,0.0981,0.2051,0.1063,baseline
CP-SYN-032,2025-06-27,0.0289,0.1746,0.1875,0.4987,0.1675,baseline
CP-SYN-032,2025-06-28,0.0274,0.1617,0.0827,0.2626,0.1073,baseline
CP-SYN-032,2025-06-29,0.0364,0.2127,0.1462,0.2313,0.1317,baseline
CP-SYN-032,2025-06-30,0.0618,0.1656,0.0545,0.4737,0.1481,baseline
CP-SYN-032,2025-07-01,0.0592,0.0953,0.0945,0.3248,0.1151,baseline
CP-SYN-032,2025-07-02,0.0633,0.2536,0.0925,0.0854,0.12,baseline
CP-SYN-032,2025-07-03,0.0814,0.2485,0.127,0.2877,0.1632,baseline
CP-SYN-032,2025-07-04,0.0254,0.3275,0.0895,0.2757,0.1513,baseline
CP-SYN-032,2025-07-05,0.0255,0.0171,0.0017,0.1208,0.0329,baseline
CP-SYN-032,2025-07-06,0.1118,0.202,0.0638,0.5527,0.1909,baseline
CP-SYN-032,2025-07-07,0.0404,0.1645,0.128,0.5526,0.1658,baseline
CP-SYN-032,2025-07-08,0.0564,0.2358,0.0572,0.3203,0.141,baseline
CP-SYN-032,2025-07-09,0.0148,0.1981,0.1539,0.4076,0.1474,baseline
CP-SYN-032,2025-07-10,0.0507,0.2052,0.1216,0.3045,0.1416,baseline
CP-SYN-032,2025-07-11,0.0646,0.3386,0.125,0.3535,0.1885,baseline
CP-SYN-032,2025-07-12,0.0555,0.1184,0.0276,0.3734,0.1133,baseline
CP-SYN-032,2025-07-13,0.0599,0.1407,0.0699,0.2931,0.1171,baseline
CP-SYN-032,2025-07-14,0.0153,0.194,0.21,0.3151,0.1439,baseline
CP-SYN-032,2025-07-15,0.0433,0.1842,0.1213,0.2272,0.1217,baseline
CP-SYN-032,2025-07-16,0.0431,0.2083,0.0565,0.2531,0.1186,baseline
CP-SYN-032,2025-07-17,0.0246,0.2551,0.1161,0.247,0.1339,baseline
CP-SYN-032,2025-07-18,0.0193,0.2784,0.1743,0.2489,0.1495,baseline
CP-SYN-032,2025-07-19,0.0922,0.0432,0.074,0.427,0.1265,baseline
CP-SYN-032,2025-07-20,0.1263,0.2958,0.1856,0.3458,0.2135,baseline
CP-SYN-032,2025-07-21,0.0,0.2105,0.0485,0.6328,0.1572,baseline
CP-SYN-032,2025-07-22,0.0392,0.2545,0.1213,0.2231,0.137,baseline
CP-SYN-032,2025-07-23,0.0265,0.1992,0.0828,0.3963,0.1364,baseline
CP-SYN-032,2025-07-24,0.0033,0.2256,0.1563,0.4031,0.1494,baseline
CP-SYN-032,2025-07-25,0.0766,0.1487,0.0785,0.3635,0.138,baseline
CP-SYN-032,2025-07-26,0.0015,0.2284,0.1228,0.4867,0.1553,baseline
CP-SYN-032,2025-07-27,0.0,0.1794,0.1035,0.2442,0.1022,baseline
CP-SYN-032,2025-07-28,0.0538,0.1517,0.0523,0.3192,0.1178,baseline
CP-SYN-032,2025-07-29,0.0724,0.185,0.0927,0.1594,0.1177,baseline
CP-SYN-032,2025-07-30,0.0913,0.3146,0.1099,0.1296,0.1566,baseline
CP-SYN-032,2025-07-31,0.0422,0.282,0.076,0.4322,0.1674,baseline
CP-SYN-032,2025-08-01,0.0384,0.1586,0.0898,0.1417,0.0942,baseline
CP-SYN-032,2025-08-02,0.0577,0.2304,0.0847,0.3937,0.1567,baseline
CP-SYN-032,2025-08-03,0.023,0.3385,0.1407,0.2818,0.1642,baseline
CP-SYN-032,2025-08-04,0.0662,0.1682,0.1307,0.2962,0.1391,baseline
CP-SYN-032,2025-08-05,0.0661,0.1942,0.1006,0.4765,0.1666,baseline
CP-SYN-032,2025-08-06,0.0388,0.252,0.0697,0.3844,0.1501,baseline
CP-SYN-032,2025-08-07,0.0817,0.0,0.1092,0.1796,0.0815,baseline
CP-SYN-032,2025-08-08,0.0997,0.1688,0.1345,0.143,0.1305,baseline
CP-SYN-032,2025-08-09,0.0378,0.1402,0.1231,0.2671,0.1149,baseline
CP-SYN-032,2025-08-10,0.1027,0.2047,0.114,0.4526,0.183,baseline
CP-SYN-032,2025-08-11,0.0359,0.1886,0.1077,0.4413,0.1492,baseline
CP-SYN-032,2025-08-12,0.0425,0.1761,0.0179,0.1616,0.0888,baseline
CP-SYN-032,2025-08-13,0.0338,0.1191,0.2107,0.3112,0.1321,baseline
CP-SYN-032,2025-08-14,0.0606,0.1723,0.1731,0.3791,0.1588,baseline
CP-SYN-032,2025-08-15,0.008,0.1798,0.1181,0.2412,0.108,baseline
CP-SYN-032,2025-08-16,0.0251,0.2873,0.1104,0.333,0.1539,baseline
CP-SYN-032,2025-08-17,0.029,0.2693,0.0912,0.1996,0.1271,baseline
CP-SYN-032,2025-08-18,0.1003,0.2336,0.0237,0.4499,0.1708,baseline
CP-SYN-032,2025-08-19,0.0095,0.2362,0.2033,0.3297,0.153,baseline
CP-SYN-032,2025-08-20,0.0675,0.1014,0.106,0.247,0.1106,baseline
CP-SYN-032,2025-08-21,0.07,0.1445,0.2147,0.3565,0.1605,baseline
CP-SYN-032,2025-08-22,0.0376,0.1877,0.1645,0.325,0.1436,baseline
CP-SYN-032,2025-08-23,0.048,0.2563,0.1541,0.3245,0.1628,baseline
CP-SYN-032,2025-08-24,0.0577,0.3316,0.0801,0.2188,0.1548,baseline
CP-SYN-032,2025-08-25,0.0346,0.1819,0.0563,0.1898,0.099,baseline
CP-SYN-032,2025-08-26,0.0,0.1499,0.0516,0.2839,0.0904,baseline
CP-SYN-032,2025-08-27,0.0558,0.2455,0.0574,0.3673,0.1503,baseline
CP-SYN-032,2025-08-28,0.0461,0.0772,0.1347,0.3508,0.1173,baseline
CP-SYN-032,2025-08-29,0.0594,0.2136,0.0471,0.4675,0.1567,baseline
CP-SYN-032,2025-08-30,0.0,0.1971,0.2006,0.0604,0.0984,baseline
CP-SYN-032,2025-08-31,0.0461,0.2621,0.1317,0.2907,0.1539,baseline
CP-SYN-032,2025-09-01,0.0455,0.1346,0.0895,0.2864,0.1127,baseline
CP-SYN-032,2025-09-02,0.0,0.3819,0.0978,0.3979,0.1747,baseline
CP-SYN-032,2025-09-03,0.1043,0.323,0.0665,0.2974,0.1804,baseline
CP-SYN-032,2025-09-04,0.0795,0.1467,0.0987,0.1968,0.1177,baseline
CP-SYN-032,2025-09-05,0.035,0.322,0.0706,0.1501,0.1311,baseline
CP-SYN-032,2025-09-06,0.0827,0.0484,0.1325,0.2325,0.1066,baseline
CP-SYN-032,2025-09-07,0.0427,0.2886,0.1022,0.4768,0.1812,baseline
CP-SYN-032,2025-09-08,0.0337,0.3579,0.1398,0.3887,0.1892,baseline
CP-SYN-032,2025-09-09,0.0044,0.1234,0.1224,0.3726,0.113,baseline
CP-SYN-032,2025-09-10,0.0635,0.1191,0.0,0.2065,0.0862,baseline
CP-SYN-032,2025-09-11,0.0314,0.1862,0.1134,0.2129,0.1137,baseline
CP-SYN-032,2025-09-12,0.0475,0.1827,0.0765,0.2341,0.1151,baseline
CP-SYN-032,2025-09-13,0.053,0.2076,0.0792,0.4272,0.153,baseline
CP-SYN-032,2025-09-14,0.0383,0.2228,0.1272,0.2007,0.1266,baseline
CP-SYN-032,2025-09-15,0.0,0.176,0.0553,0.3932,0.114,baseline
CP-SYN-032,2025-09-16,0.0539,0.1827,0.0556,0.4282,0.1426,baseline
CP-SYN-032,2025-09-17,0.0217,0.1774,0.1572,0.419,0.1473,baseline
CP-SYN-032,2025-09-18,0.0016,0.1128,0.1141,0.4262,0.1156,baseline
CP-SYN-032,2025-09-19,0.0717,0.0266,0.0992,0.2871,0.0982,baseline
CP-SYN-032,2025-09-20,0.049,0.0874,0.132,0.3664,0.1228,baseline
CP-SYN-032,2025-09-21,0.0382,0.2424,0.0628,0.4264,0.1524,baseline
CP-SYN-032,2025-09-22,0.0692,0.1428,0.0808,0.1969,0.1091,baseline
CP-SYN-032,2025-09-23,0.0696,0.0932,0.1062,0.3609,0.1265,baseline
CP-SYN-032,2025-09-24,0.0336,0.2536,0.006,0.2631,0.1175,baseline
CP-SYN-032,2025-09-25,0.0554,0.1616,0.1818,0.2998,0.1439,baseline
CP-SYN-032,2025-09-26,0.0741,0.2582,0.1265,0.3511,0.1722,baseline
CP-SYN-032,2025-09-27,0.0604,0.2983,0.0106,0.4115,0.1626,baseline
CP-SYN-032,2025-09-28,0.071,0.1017,0.1151,0.33,0.1263,baseline
CP-SYN-032,2025-09-29,0.0267,0.2298,0.1109,0.4149,0.1526,baseline
CP-SYN-032,2025-09-30,0.0391,0.191,0.133,0.2699,0.1305,baseline
CP-SYN-032,2025-10-01,0.1093,0.1496,0.1227,0.5079,0.1819,baseline
CP-SYN-032,2025-10-02,0.0279,0.0944,0.1147,0.3171,0.1053,baseline
CP-SYN-032,2025-10-03,0.0173,0.3201,0.0166,0.2588,0.1291,baseline
CP-SYN-032,2025-10-04,0.0769,0.1974,0.1592,0.484,0.1845,baseline
CP-SYN-032,2025-10-05,0.0573,0.2818,0.0857,0.4468,0.1775,baseline
CP-SYN-032,2025-10-06,0.0546,0.2394,0.1251,0.3287,0.156,baseline
CP-SYN-032,2025-10-07,0.0244,0.1129,0.1477,0.2575,0.1061,baseline
CP-SYN-032,2025-10-08,0.003,0.1732,0.0588,0.3127,0.1032,baseline
CP-SYN-032,2025-10-09,0.033,0.1217,0.0789,0.376,0.1158,baseline
CP-SYN-032,2025-10-10,0.0242,0.2519,0.1502,0.4164,0.1652,baseline
CP-SYN-032,2025-10-11,0.0,0.2712,0.1128,0.2908,0.134,baseline
CP-SYN-032,2025-10-12,0.0191,0.2738,0.1924,0.4413,0.1808,baseline
CP-SYN-032,2025-10-13,0.0837,0.2939,0.0617,0.4811,0.1914,baseline
CP-SYN-032,2025-10-14,0.0287,0.2436,0.1267,0.2365,0.1332,baseline
CP-SYN-032,2025-10-15,0.0011,0.2713,0.1019,0.3456,0.1405,baseline
CP-SYN-032,2025-10-16,0.0606,0.1808,0.0476,0.3965,0.1385,baseline
CP-SYN-032,2025-10-17,0.0249,0.182,0.1487,0.3176,0.1328,baseline
CP-SYN-032,2025-10-18,0.0576,0.1695,0.1767,0.3407,0.1519,baseline
CP-SYN-032,2025-10-19,0.0477,0.1907,0.1039,0.5745,0.1737,baseline
CP-SYN-032,2025-10-20,0.05,0.258,0.0826,0.3374,0.1516,baseline
CP-SYN-032,2025-10-21,0.0416,0.2437,0.0821,0.2758,0.1354,baseline
CP-SYN-032,2025-10-22,0.0627,0.1268,0.1333,0.5016,0.1587,baseline
CP-SYN-032,2025-10-23,0.0753,0.0885,0.1042,0.4389,0.1389,baseline
CP-SYN-032,2025-10-24,0.0616,0.1909,0.0712,0.1951,0.1159,baseline
CP-SYN-032,2025-10-25,0.0191,0.02,0.0641,0.4887,0.0987,baseline
CP-SYN-032,2025-10-26,0.0829,0.2166,0.0881,0.3875,0.1631,baseline
CP-SYN-032,2025-10-27,0.0211,0.0477,0.0448,0.3353,0.0796,baseline
CP-SYN-032,2025-10-28,0.0634,0.1805,0.1819,0.1622,0.1312,baseline
CP-SYN-032,2025-10-29,0.0717,0.0804,0.1259,0.1056,0.0898,baseline
CP-SYN-032,2025-10-30,0.0364,0.1997,0.1029,0.4683,0.1553,baseline
CP-SYN-032,2025-10-31,0.066,0.1627,0.123,0.0955,0.106,baseline
CP-SYN-032,2025-11-01,0.0446,0.1491,0.0596,0.4415,0.1332,baseline
CP-SYN-032,2025-11-02,0.0153,0.2217,0.0258,0.4398,0.1327,baseline
CP-SYN-032,2025-11-03,0.04,0.208,0.1468,0.1226,0.1158,baseline
CP-SYN-032,2025-11-04,0.0973,0.2185,0.0611,0.3713,0.1615,baseline
CP-SYN-032,2025-11-05,0.0862,0.1592,0.0955,0.2825,0.1357,baseline
CP-SYN-032,2025-11-06,0.0936,0.151,0.0,0.4085,0.1365,baseline
CP-SYN-032,2025-11-07,0.0135,0.2528,0.0311,0.4423,0.1412,baseline
CP-SYN-032,2025-11-08,0.0485,0.1569,0.1032,0.2236,0.1128,baseline
CP-SYN-032,2025-11-09,0.0481,0.2378,0.0954,0.2648,0.1375,baseline
CP-SYN-032,2025-11-10,0.0476,0.1881,0.1006,0.2224,0.1196,baseline
CP-SYN-032,2025-11-11,0.017,0.1594,0.0658,0.2936,0.1038,baseline
CP-SYN-032,2025-11-12,0.0053,0.1314,0.1049,0.3032,0.1014,baseline
CP-SYN-032,2025-11-13,0.0902,0.2482,0.1603,0.4784,0.202,baseline
CP-SYN-032,2025-11-14,0.0204,0.2058,0.1217,0.5044,0.1596,baseline
CP-SYN-032,2025-11-15,0.0651,0.2386,0.0687,0.1733,0.1254,baseline
CP-SYN-032,2025-11-16,0.0576,0.226,0.1554,0.3754,0.1669,baseline
CP-SYN-032,2025-11-17,0.0634,0.1041,0.1766,0.1052,0.1025,baseline
CP-SYN-032,2025-11-18,0.0,0.1651,0.1357,0.3746,0.1246,baseline
CP-SYN-032,2025-11-19,0.1082,0.2027,0.1537,0.2688,0.165,baseline
CP-SYN-032,2025-11-20,0.0297,0.2638,0.1598,0.306,0.1557,baseline
CP-SYN-032,2025-11-21,0.0811,0.1816,0.0108,0.3713,0.1357,baseline
CP-SYN-032,2025-11-22,0.0499,0.1585,0.1458,0.399,0.1486,baseline
CP-SYN-032,2025-11-23,0.0635,0.2217,0.0646,0.2918,0.1375,baseline
CP-SYN-032,2025-11-24,0.0,0.1887,0.1507,0.2917,0.1211,baseline
CP-SYN-032,2025-11-25,0.0009,0.2552,0.2064,0.4178,0.1681,baseline
CP-SYN-032,2025-11-26,0.0562,0.2518,0.1484,0.1591,0.139,baseline
CP-SYN-032,2025-11-27,0.0259,0.2161,0.1009,0.3739,0.1407,baseline
CP-SYN-032,2025-11-28,0.1019,0.3623,0.0971,0.1499,0.1732,baseline
CP-SYN-032,2025-11-29,0.0329,0.2226,0.1146,0.2131,0.1237,baseline
CP-SYN-032,2025-11-30,0.0506,0.2931,0.0903,0.2697,0.152,baseline
CP-SYN-032,2025-12-01,0.0896,0.0744,0.0641,0.4512,0.135,baseline
CP-SYN-032,2025-12-02,0.0041,0.2635,0.1267,0.3444,0.1445,baseline
CP-SYN-032,2025-12-03,0.0641,0.231,0.1369,0.3506,0.1634,baseline
CP-SYN-032,2025-12-04,0.0307,0.1886,0.1104,0.339,0.1324,baseline
CP-SYN-032,2025-12-05,0.0446,0.0078,0.0915,0.3711,0.0938,baseline
CP-SYN-032,2025-12-06,0.0403,0.2446,0.0984,0.3154,0.1443,baseline
CP-SYN-032,2025-12-07,0.0,0.2412,0.0387,0.3716,0.1238,baseline
CP-SYN-032,2025-12-08,0.0234,0.1978,0.0737,0.4567,0.142,baseline
CP-SYN-032,2025-12-09,0.0265,0.2305,0.0841,0.1797,0.112,baseline
CP-SYN-032,2025-12-10,0.0937,0.3025,0.1355,0.2085,0.1715,baseline
CP-SYN-032,2025-12-11,0.0212,0.1325,0.1374,0.451,0.1367,baseline
CP-SYN-032,2025-12-12,0.1013,0.0929,0.0,0.285,0.1065,baseline
CP-SYN-032,2025-12-13,0.0735,0.1833,0.1842,0.3432,0.1635,baseline
CP-SYN-032,2025-12-14,0.098,0.2489,0.0816,0.3576,0.1714,baseline
CP-SYN-032,2025-12-15,0.0526,0.1222,0.1737,0.3519,0.1391,baseline
CP-SYN-032,2025-12-16,0.0102,0.2621,0.018,0.1466,0.0952,baseline
CP-SYN-032,2025-12-17,0.0422,0.1477,0.0607,0.3048,0.1117,baseline
CP-SYN-032,2025-12-18,0.0154,0.2121,0.1029,0.3422,0.1311,baseline
CP-SYN-032,2025-12-19,0.0382,0.25,0.1303,0.1198,0.1218,baseline
CP-SYN-032,2025-12-20,0.0959,0.1349,0.1007,0.4997,0.1672,baseline
CP-SYN-032,2025-12-21,0.0769,0.2438,0.1155,0.1153,0.1321,baseline
CP-SYN-032,2025-12-22,0.082,0.2973,0.1689,0.2804,0.183,baseline
CP-SYN-032,2025-12-23,0.0,0.2513,0.0431,0.4264,0.1354,baseline
CP-SYN-032,2025-12-24,0.0991,0.1568,0.166,0.1709,0.1377,baseline
CP-SYN-032,2025-12-25,0.0092,0.0816,0.1284,0.2543,0.0879,baseline
CP-SYN-032,2025-12-26,0.0821,0.1886,0.0766,0.2004,0.1254,baseline
CP-SYN-032,2025-12-27,0.045,0.2331,0.169,0.1381,0.1308,baseline
CP-SYN-032,2025-12-28,0.0408,0.1443,0.0074,0.1898,0.0823,baseline
CP-SYN-032,2025-12-29,0.0498,0.0645,0.0,0.2637,0.0756,baseline
CP-SYN-032,2025-12-30,0.0544,0.2043,0.0473,0.1048,0.098,baseline
CP-SYN-032,2025-12-31,0.0978,0.2286,0.0571,0.4442,0.1743,baseline
CP-SYN-032,2026-01-01,0.07,0.3192,0.1784,0.4353,0.2088,baseline
CP-SYN-032,2026-01-02,0.0656,0.3226,0.1836,0.4902,0.2171,baseline
CP-SYN-032,2026-01-03,0.0616,0.2107,0.1502,0.3068,0.1533,baseline
CP-SYN-032,2026-01-04,0.0437,0.2839,0.0389,0.4484,0.1635,baseline
CP-SYN-032,2026-01-05,0.0264,0.1994,0.0405,0.2934,0.1125,baseline
CP-SYN-032,2026-01-06,0.0409,0.0878,0.0382,0.326,0.0949,baseline
CP-SYN-032,2026-01-07,0.0778,0.1944,0.0219,0.2994,0.129,baseline
CP-SYN-032,2026-01-08,0.0014,0.2069,0.0522,0.4224,0.1261,baseline
CP-SYN-032,2026-01-09,0.0364,0.2052,0.1149,0.2697,0.1293,baseline
CP-SYN-032,2026-01-10,0.0853,0.1462,0.0949,0.3359,0.14,baseline
CP-SYN-032,2026-01-11,0.0567,0.1803,0.0443,0.4106,0.1382,baseline
CP-SYN-032,2026-01-12,0.1,0.1472,0.0581,0.2005,0.1185,baseline
CP-SYN-032,2026-01-13,0.0463,0.213,0.1819,0.1027,0.1235,baseline
CP-SYN-032,2026-01-14,0.0416,0.0714,0.1076,0.3512,0.1087,baseline
CP-SYN-032,2026-01-15,0.0139,0.2041,0.0515,0.3726,0.1228,baseline
CP-SYN-032,2026-01-16,0.0,0.2959,0.1647,0.2857,0.1498,baseline
CP-SYN-032,2026-01-17,0.0482,0.2143,0.1157,0.5366,0.1765,baseline
CP-SYN-032,2026-01-18,0.075,0.1733,0.0,0.0418,0.0796,baseline
CP-SYN-032,2026-01-19,0.0981,0.0767,0.0984,0.345,0.1299,baseline
CP-SYN-032,2026-01-20,0.0503,0.1773,0.0521,0.3358,0.1252,baseline
CP-SYN-032,2026-01-21,0.1101,0.0,0.1077,0.3894,0.124,baseline
CP-SYN-032,2026-01-22,0.063,0.1448,0.0624,0.3765,0.1304,baseline
CP-SYN-032,2026-01-23,0.0507,0.4415,0.101,0.196,0.1803,baseline
CP-SYN-032,2026-01-24,0.0144,0.0,0.0149,0.2564,0.0472,baseline
CP-SYN-032,2026-01-25,0.0923,0.1569,0.1407,0.4368,0.1698,baseline
CP-SYN-032,2026-01-26,0.0249,0.2094,0.0751,0.4107,0.1389,baseline
CP-SYN-032,2026-01-27,0.0211,0.2398,0.1697,0.3655,0.1572,baseline
